x,y,f(x),class
-0.446785029393642,-0.639437850356693,1.00773135193962,a
0.676786204968053,-0.866341624303549,2.12466651170609,a
0.144646811423423,0.1114453525138,0.075188166761815,a
0.790794932697241,-0.349886477936611,1.99849042418179,a
0.963066140866614,0.37669489880431,2.92438822183633,a
0.121763362226953,-0.296829300380868,0.132586582707032,a
-0.782934270508896,0.54881660528177,2.1401578820449,a
-0.23131976047927,-0.71288953553665,0.668737984642221,a
-0.995429464578221,-0.256086959389027,3.03821998762057,a
0.774993986612516,-0.807915776988322,2.45457494056333,a
0.010849924741275,0.659315930468479,0.43505065877019,a
-0.148543215370323,0.238011565692224,0.122844765900926,a
-0.293241285151471,0.373766977979191,0.397673107779557,a
0.75692248857597,0.853677855042935,2.44756084132682,a
0.604607013012446,0.085438168341749,1.10394860116109,a
-0.789323841983258,0.426865154527152,2.05131024271912,a
-0.332840158665213,0.192566189380646,0.369429450953435,a
-0.360391971540165,-0.549288467752202,0.691364940257384,a
-0.942275970659165,0.057917643765368,2.66700646810435,a
-0.975800732257341,-0.208904678405853,2.90020237188174,a
-0.857746141059374,0.966671333557682,3.14163879462893,a
0.282544923973669,-0.606748887067674,0.607639114147721,a
-0.107020288049123,0.315825021605969,0.134105470434763,a
-0.055595762210956,0.023433178569345,0.009821780185314,a
-0.503764967264746,0.62487792777009,1.15180985134399,a
-0.25264487691838,0.382330652946159,0.337665029681546,a
-0.169741563489246,-0.48484114142454,0.321507527545172,a
-0.576172280505712,0.30995534404389,1.09199580577083,a
-0.175086368244084,0.062134478636951,0.095826402470195,a
0.992206584930283,-0.663265005061401,3.39334218847614,a
-0.181919599322453,-0.375597214917849,0.240357489706971,a
-0.889427511782344,0.131995048622743,2.39066658900692,a
0.562595983966942,0.93676108957708,1.82706406247283,a
-0.254618757833435,0.651722219618177,0.619233987065967,a
-0.143482244918273,0.589299084205461,0.409034874465757,a
-0.617423194767178,-0.684021838511291,1.61152007986989,a
-0.899055802544297,0.572899311974302,2.75311762992634,a
-0.416363183506833,0.915665202132707,1.35851766413657,a
0.556387342801919,-0.968222425679353,1.86615529127895,a
-0.302015871006558,0.636247913043468,0.678452165871717,a
-0.386173286452801,-0.116082212152431,0.460864501487473,a
-0.088012489177016,-0.550843303299653,0.326666939543477,a
-0.807216405950189,0.294904143901398,2.04176343219564,a
0.156376235968964,-0.13309705756872,0.091075408260915,a
-0.675359360061097,0.714954328643895,1.87949048771304,a
-0.082584595872915,0.77576905421948,0.622278271911064,a
-0.420709773679728,0.840462940530626,1.23736809541433,a
0.436979060254721,-0.015808636655893,0.573102010296215,a
-0.923845739059168,-0.767169237939834,3.14902148837453,a
0.658455144541099,-0.171928163608214,1.33024882555961,a
-0.920778651904162,0.381293244276045,2.68888451553789,a
0.220524817326516,0.524029149926527,0.420500135143399,a
0.731609833769747,0.597843736631906,1.96317598003579,a
0.70199450561571,-0.601021226588216,1.83961537255354,a
-0.665275413900813,-0.759185110090947,1.9041361604065,a
0.973015807632994,-0.014909924385652,2.84050159155625,a
-0.908954391174538,-0.588406568824043,2.82481654594171,a
0.522773076524583,-0.715530516580133,1.33185898877436,a
0.07459159548984,-0.120912791221465,0.031311621434126,a
0.98149979495518,-0.294036440776945,2.97648297099596,a
-0.441636017327253,0.399206174101639,0.744492684842901,a
0.602517205266135,-0.575597719759215,1.42039368291715,a
-0.15363265242416,-0.854607237984498,0.801162506888141,a
0.459127426989895,0.918132652942026,1.47536155104145,a
0.956484927943139,0.945048268697801,3.63770648231589,a
0.74800485685942,0.816382689615121,2.34501449355906,a
0.812342627262325,0.84308617931042,2.69049593794661,a
-0.99546224688015,-0.282237845874518,3.05249345653492,a
0.892423563297887,-0.726390851817085,2.91690311859144,a
-0.047781154805675,-0.323933170279811,0.111781815071221,a
-0.134451088005828,-0.931655513358911,0.922213280769909,a
0.493384746249818,0.82893452880728,1.41741797654494,a
0.628646970481484,-0.954479061968888,2.09662132022365,a
0.857137703923098,-0.292703336031374,2.28973037338358,a
0.951609319260486,-0.928957051289529,3.57964209265075,a
-0.941780575405124,-0.2038050243789,2.70238844459331,a
-0.185464494627499,-0.918281917820865,0.946432916899066,a
0.754895857610616,-0.530055432329341,1.99056202885485,a
-0.360743606864338,-0.924558290820648,1.24521588280567,a
0.035663494091798,-0.939697940217079,0.886847873280728,a
0.308102636133385,-0.303677231891793,0.377001564346486,a
-0.368925385882714,0.471974393012601,0.631077648705742,a
0.355631296356123,-0.986460232973151,1.35252464808125,a
-0.789511865979827,0.715369218792984,2.38174007876533,a
0.800846589383807,-0.038195400320227,1.92552466778865,a
-0.117477000273311,0.693990452734248,0.523025285265933,a
0.311935907600694,0.42030977934326,0.468572341963586,a
0.257518592002252,-0.536153733900695,0.486408302056124,a
0.405781212986357,-0.614734489851359,0.871873671450849,a
-0.960431919476333,0.242460832766364,2.82607567127274,a
0.879502593538336,0.373783022946222,2.4602881843648,a
0.715488969728354,-0.953395583719608,2.44473653646488,a
0.491344450213491,-0.622146224264798,1.11132403063374,a
-0.90527567933335,0.607796197439125,2.82798838439884,a
0.490218042580218,0.211712913202508,0.765763545430234,a
0.08856112845621,0.381591416564333,0.169141229615886,a
0.920928607663536,0.913943794576928,3.37962176088497,a
-0.321669735608224,-0.751139269298541,0.87462445830114,a
0.74665425639757,-0.487044594434946,1.90969017275813,a
0.779318201388072,-0.812741866886978,2.48255991923515,a
0.995656482668368,-0.144302095114048,2.99481858909294,a
0.170179241422182,-0.026816696741416,0.087602057857209,a
0.192287775444139,0.816331943187718,0.777321607224404,a
-0.857656385108645,0.387416089142651,2.35681465087947,a
0.647626374518287,-0.522688115948323,1.53146262946871,a
-0.225887980577096,-0.747543324849187,0.711897161834172,a
-0.088749467529131,0.709161473906579,0.526539400033464,a
-0.086710374964568,-0.920822413990777,0.87046998548729,a
0.941053492542292,-0.546352538992832,2.95524612434205,a
-0.529452760837156,0.677272901387473,1.29965926082807,a
-0.082786196401223,0.672310529743412,0.472562111347613,a
0.963011653541039,0.264864058363947,2.85232730398056,a
-0.171819321777175,0.323121774744972,0.192973319322246,a
-0.955138543318769,0.39778766681898,2.89510393867259,a
0.405098259531297,0.71605623774889,1.00505033524495,a
-0.908758648723811,0.71635636802208,2.99069329089677,a
0.334185456897438,-0.983076062305922,1.30147830308417,a
0.157728491153976,0.194838180340349,0.112596747283468,a
0.714816308111282,-0.917017943832011,2.37380897233542,a
0.521071246974274,-0.961868782133692,1.73973728731333,a
-0.710847547757674,0.594761151085214,1.8696535352995,a
0.404338259201487,-0.528989516219753,0.770298191832675,a
0.516625579826456,-0.424455712000404,0.980868620642836,a
-0.205725903111617,0.544994222762534,0.42398814447781,a
-0.143130786453331,0.386043320950852,0.21048871174301,a
-0.532344765755646,0.748202658685403,1.40998006734621,a
0.24493310451613,-0.129942983033312,0.196861855903325,a
0.889792706898241,-0.216005168236005,2.42185141645256,a
0.768355031386248,-0.421448820418564,1.94872747100188,a
-0.282082370653155,0.820005032751513,0.911119645237721,a
-0.057043248677629,-0.069466035889849,0.014587326801343,a
-0.548503248269028,-0.948676030647541,1.8025536512102,a
-0.357674800906525,-0.862464657068428,1.12763907430273,a
0.415329466155663,0.859779536932776,1.25671654849978,a
-0.77411614265873,-0.275228341818067,1.87351804711442,a
0.157822911020829,-0.153725515290417,0.09835574778057,a
0.499840213958648,-0.132255484720926,0.767012231709448,a
0.001075172318177,0.418326863597102,0.175000832793529,a
-0.956319147442238,0.455403429900591,2.95103121925917,a
-0.328384414318037,0.576486323882834,0.655845452324944,a
0.670105382555489,0.719424598995559,1.86469542482944,a
-0.664381008227872,-0.390035616650235,1.47633415453738,a
0.268811956037839,0.454162555063193,0.423043229548195,a
-0.481899503287279,-0.497376738398026,0.944065013705038,a
0.90659155149485,0.081567854378268,2.47237803859339,a
0.522497980934768,0.283351642816523,0.89930057372955,a
-0.970638341143373,0.974718304699592,3.77649214140913,a
-0.322718644288519,-0.708409479130846,0.814285960236695,a
-0.1821158854282,-0.532152770265079,0.38268515807669,a
0.197453230201764,0.791707082902125,0.743763439468726,a
-0.720786446682526,0.633946445460857,1.96048740087612,a
-0.69351240226443,0.81800487572725,2.1120103329973,a
0.427761545597714,0.721435579766901,1.06940911543004,a
0.779731167920974,0.968453664985544,2.76184458390615,a
0.375271825418638,-0.597176305643905,0.779106368881613,a
0.04180939244987,-0.158858412947202,0.030480071255185,a
-0.924756340705715,0.947369779574504,3.46303236827732,a
-0.866962375096876,-0.079669619804551,2.26121852782065,a
0.231371575250025,0.846671416069073,0.877450904289444,a
0.431263358461255,-0.102734600920183,0.568518651280072,a
-0.128931614924119,0.816793025852995,0.717020931062915,a
0.430548999435693,-0.376014032462429,0.697503875353885,a
0.865819483292094,0.791077930608578,2.87473442524052,a
0.546263154127799,-0.943766225027218,1.78590498817508,a
-0.570021280440543,-0.282896891198227,1.05480343151485,a
-0.370521582099075,0.087342236309164,0.419487394647091,a
-0.356803695175016,0.364873580476019,0.515059360401027,a
-0.246930333677802,0.339840881044704,0.298415593499932,a
0.626585350253787,0.734532831346975,1.71736608378459,a
-0.650496105708847,0.360273563857403,1.39923259144164,a
-0.423758980363826,-0.625318305875575,0.929738003980067,a
0.14057580808225,0.392417715903735,0.213276337209037,a
0.54036276488116,0.014774224583827,0.876194030722089,a
0.853243249758555,0.417010907268962,2.3579702265569,a
0.77698373940294,0.952998083062694,2.7193165402109,a
-0.494286539825526,-0.579117168275315,1.06833424494929,a
-0.559738424888692,-0.915148180307477,1.77741750481071,a
-0.568336403204057,0.338369896750581,1.08351298864777,a
-0.322889176201958,-0.491846810948773,0.554685545765614,a
0.447926310050846,-0.631774733316059,1.00105325136388,a
0.754619000887374,0.438979388022009,1.90105241260895,a
0.422088370428497,-0.294177941620741,0.621016438689169,a
-0.265731500420983,0.797166032731515,0.847313374688864,a
-0.38684523046782,-0.530335023837503,0.730202934515827,a
0.894418947181301,0.227348703361238,2.45164319215075,a
0.715531285852034,-0.433616686241221,1.72397849368601,a
-0.598409099225756,-0.248849915020855,1.13620663031443,a
0.547069151754296,-0.045223283201702,0.899899115747036,a
0.07474171833617,-0.740703648861273,0.565400868815934,a
-0.739924150191686,-0.829262281097145,2.33013917496111,a
0.777073703330395,0.316171860435144,1.91149526655387,a
0.043588869487901,-0.903595014361476,0.822183918608616,a
-0.136826546948153,0.705102958337997,0.553334693706261,a
-0.438512303562181,-0.194975323251011,0.614894497803067,a
0.145687756398288,-0.838663065472852,0.767030504481422,a
0.171305558942336,-0.297154257347604,0.176337436233444,a
-0.342737998490701,0.460774465499054,0.564721114884175,a
0.300629809587193,-0.890425059597994,1.06399163399739,a
-0.968805430051667,0.707108213638499,3.31575390968781,a
-0.330007026502986,-0.360389829793034,0.456594742042279,a
-0.578902707748145,0.108892727363655,1.0172426611871,a
0.892328383808575,-0.462005474064954,2.60219889171725,a
-0.016792820132055,-0.316964199243734,0.101312300026184,a
-0.5809286458636,-0.761816193764758,1.59279818783697,a
0.691989966817456,0.10586206958242,1.44775712030434,a
-0.633619153734405,-0.934998422317418,2.07864174567337,a
0.723845547145092,-0.324868086988397,1.67739640230883,a
0.243707488569587,-0.455013609583363,0.385217404860768,a
0.528547959992892,-0.628445965388188,1.23303316945064,a
-0.947354204250592,0.250627634220829,2.75525417596895,a
-0.920143480677749,0.289935090285518,2.62405443168016,a
0.869503128124144,0.898445751177217,3.07531183726141,a
-0.42305358920462,0.645342704717724,0.953390224549121,a
-0.919799883694245,-0.991331436862779,3.52083349584426,a
0.584275875563464,0.246828419537906,1.08505916498794,a
0.790264675053197,0.75959097120109,2.45053321344102,a
-0.96904967985557,-0.713285189610621,3.32594760780241,a
0.388228338136602,0.525555256104057,0.728372054815524,a
-0.337623189894249,-0.802950697620786,0.986698077872813,a
-0.841123236495878,-0.233066457276648,2.17678487042739,a
0.899097143531893,-0.554400032176113,2.7324864161985,a
-0.067126488270041,0.711186714781859,0.519304439564618,a
0.557374210568385,0.08515063644011,0.939248662706347,a
0.519417896830861,-0.243255194543883,0.868557944317167,a
-0.026866159764697,0.054877481860302,0.005176909636834,a
-0.106452261465134,0.734812144070449,0.573945138986534,a
0.586148919882041,0.824692712898059,1.71082973954381,a
0.804110424325981,0.742677009902971,2.49134986456754,a
0.678011342815596,0.776089114899137,1.98141245722475,a
0.891476806798526,0.447673356421958,2.58460412522919,a
-0.651196266411757,0.390019447522525,1.42428490161161,a
-0.805186944302866,-0.170242854389026,1.97396067529788,a
-0.207433821799395,0.101837510010503,0.13945724972405,a
-0.8789280388504,-0.358653551517031,2.44617586244801,a
-0.400180621225776,0.318716621164977,0.582013873420763,a
-0.287524526352171,-0.707372673017151,0.74838715829355,a
0.752161816602749,-0.570521947353497,2.02273748747747,a
0.120163223932953,0.642549727500643,0.456187753469034,a
-0.540218424653677,0.473295376907274,1.0995163528077,a
0.884839936027023,0.997080656889229,3.34299497350757,a
-0.679935936840007,0.872622768749493,2.14840913115953,a
0.112661616379751,-0.82778210303595,0.723301129522515,a
0.140016052187123,0.075022742763453,0.064441896541953,a
0.46347863841255,0.714413097003892,1.15482341796495,a
0.232770723165543,0.976602162571543,1.11629841262844,a
0.846997155961013,0.756590912653323,2.72464235572772,a
0.771347777731309,-0.464169981445017,2.00038595430775,a
-0.28948043256263,0.61483132321433,0.629414318515426,a
0.940858847803395,-0.218674651511965,2.70346471768368,a
0.781034714002206,-0.412033015972878,1.99981687968123,a
0.918708143877449,-0.619009038647597,2.91524615080766,a
-0.935702504604225,0.731448270237857,3.16163410340181,a
0.666374159357604,0.985147775181224,2.30267969972317,a
-0.405455077576806,0.442224372261324,0.688743855220363,a
0.829083570664652,-0.341323240370321,2.17864025585505,a
0.735619838475473,-0.707187356170355,2.12352359700326,a
0.118866156228348,0.009211299138338,0.042472337321322,a
0.212867855650936,-0.201278120965192,0.176451053887561,a
-0.175050395028308,-0.51156094930175,0.353622527249208,a
-0.285847932907186,-0.980249873175268,1.20601693610206,a
0.916055730678697,-0.446696162413798,2.71701176664306,a
0.874940625279353,0.479377511468704,2.52636609179461,a
-0.944163504893298,0.758004509126582,3.24890500777342,a
0.328096789819958,0.715750675827994,0.835241540418715,a
0.543920930953536,0.893884133460616,1.68657878144072,a
0.894569820382979,0.305603105442681,2.49415874867632,a
-0.416971789400287,0.374110566156096,0.661555135176667,a
0.773538389980869,-0.013409746174868,1.79526474361506,a
0.193678954489335,0.971045405008002,1.0554637908234,a
-0.575232875131726,0.236350359258446,1.04854007421853,a
-0.942450808238372,0.848365444198968,3.38436450475839,a
-0.07596541790041,-0.729617832846617,0.549654416158145,a
-0.727211798232875,-0.146397338605306,1.60794317921799,a
0.163787854778471,-0.540468995095902,0.372586118778774,a
0.056071807576412,-0.495810389509426,0.255260085160147,a
-0.407874448751763,-0.787975063698685,1.11998939884461,a
-0.440438625310942,-0.837465974322611,1.2833078061455,a
0.284550028326782,-0.047994959187247,0.245209671969703,a
-0.110549284667245,-0.832414509822226,0.729577349183895,a
-0.392207862452828,0.565794735929439,0.781604705314914,a
0.758211307857464,-0.050582720571579,1.7272117737092,a
0.309044565017933,0.252424097619644,0.350243554560463,a
0.414706301709898,0.833022653481315,1.20987069124675,a
-0.45124428567183,0.733017086729191,1.14817826549139,a
0.498756951581098,-0.749369853682591,1.30783066785968,a
-0.951385950672823,-0.895257696702008,3.51689202491708,a
-0.144224575084289,-0.474834837885905,0.287870307444864,a
-0.738998099122555,-0.150110103908464,1.66088761481566,a
0.733586378023549,0.412668374021583,1.78474210898275,a
-0.788966507819709,-0.994919334746427,2.85726893403595,a
0.596242348639393,0.797237494717638,1.70210243791671,a
0.764904403913955,0.38563428569406,1.90395004368366,a
0.971793358988753,0.471723001405525,3.05566958777897,a
-0.732273075893208,0.879694616703934,2.38253419169218,a
-0.178170152824302,0.032067081325138,0.096262107777019,a
0.895805849683132,-0.231492124782395,2.46099296481582,a
-0.958456858241098,0.269886252286439,2.82875723650141,a
0.389302120171309,-0.072766312704658,0.459963358574262,a
-0.982903409903805,0.858426558302652,3.63519349560092,a
0.640593649829152,-0.559161059435482,1.54374176299331,a
-0.4593122125478,0.8480895978494,1.35215909176702,a
0.028642402165289,0.747169899205644,0.560724019884367,a
-0.008957708248807,0.151799730372039,0.023283879752236,a
0.042879665030772,-0.352400380680495,0.129702025323212,a
-0.923293677666272,0.805786397963228,3.20670536479808,a
-0.022489905308441,0.828030542752958,0.687151967254106,a
-0.499811959402694,-0.267216852026148,0.820840830292645,a
-0.908181968918493,-0.423521860428639,2.65375423226695,a
-0.281369360171712,0.213717250791598,0.283181213816235,a
0.430559647613891,-0.001228163904717,0.556146338846771,a
0.297766904345799,-0.255000143911991,0.331020461366177,a
0.067548680414049,0.41588725708072,0.186650683279163,a
-0.125346627313413,-0.185505684878567,0.081547690058809,a
-0.40531854068923,-0.276801866541095,0.569468631599976,a
0.471273967613602,0.82951714342344,1.35439614888418,a
0.900818155293936,-0.174285996400549,2.46479565526284,a
0.660485171045831,0.793740978618692,1.93874672465288,a
0.152043301773356,-0.390103763540217,0.221532443170673,a
0.880501001409881,0.466242240498617,2.54322786727658,a
0.928929673822209,0.10319951402647,2.59938115641761,a
0.169401553033556,-0.500564025718912,0.336655002354465,a
-0.253762891732835,0.740976101661603,0.742232398895459,a
-0.191232112247057,-0.157294938974481,0.134450860090399,a
-0.589303366718035,-0.676776681412861,1.49986205057984,a
-0.565052788041768,-0.001493901901006,0.957856191564216,a
-0.419760748375331,-0.171884750707731,0.558141625155713,a
0.664641915734334,-0.780966698961269,1.93515561333948,a
0.528117909948228,0.899203685204398,1.64529284790942,a
-0.847664458926138,-0.327790309342952,2.26305159167878,a
-0.777709804678759,-0.429200358571672,1.99871056867847,a
0.533465652274078,-0.336401934524323,0.96692306802033,a
-0.795931130748069,0.238388000921809,1.9573479336652,a
0.754510524321504,0.991340429779516,2.69061424165117,a
0.145504023684674,-0.661697975584014,0.501358473617273,a
0.22012168523546,-0.103435199719895,0.156059509473792,a
-0.669117507749487,0.885166727455429,2.12667485292481,a
0.786999384596229,0.982066797210578,2.82255928824797,a
0.735062049460069,-0.397134676341953,1.77866460082254,a
0.033425252931362,0.93716686391315,0.881633473417386,a
0.119610901207064,-0.167284910414289,0.070904544315015,a
0.714230092263606,-0.952059731472476,2.43679160637608,a
0.996177112036294,0.47023057478681,3.19822330909925,a
-0.054275777719159,0.750854687286626,0.572620341561355,a
-0.04422378275072,-0.84276418099552,0.716118693651398,a
0.74847901457113,-0.760874309206164,2.25959222017007,a
-0.715665924997363,-0.439865896853417,1.73001515582165,a
0.948168282986247,0.071120617525632,2.70212742082049,a
-0.533803418677467,0.635666809109482,1.25891056157868,a
-0.010653429097939,-0.086035581385745,0.007742607919018,a
-0.479199859252761,-0.014102943507558,0.689096408339176,a
0.196451428524381,0.867150025330552,0.867728657738586,a
0.51529115372306,0.108471164531872,0.808340912850628,a
0.195798598951058,-0.23619473277977,0.170799225846499,a
-0.280442805749644,0.246295644904918,0.296606046589327,a
0.749535373948352,0.211799560007537,1.73026888401908,a
-0.703523746517008,-0.70633333457347,1.98374376526966,a
-0.025661449673486,-0.570883889977857,0.327883945834284,a
0.996890723709091,-0.802421335410103,3.62525334457304,a
-0.632365553578854,0.052628579863258,1.20242834747769,a
-0.668633706905236,-0.798151636377049,1.97825913668087,a
-0.481892294202997,-0.751998642924233,1.26216250859657,a
-0.320167736743732,-0.766899174009394,0.895656482051101,a
0.837912813881256,0.180018132334493,2.13870017896841,a
0.052246081174129,0.624756704249462,0.398509898498811,a
-0.730906213756411,0.949354445219923,2.50394554258202,a
-0.933996178287692,0.311990647381842,2.71438474722178,a
-0.837667919053863,-0.069874997383248,2.1099451430954,a
0.315839159060691,-0.176485439835612,0.330410233662462,a
-0.287775132068115,-0.267551836295937,0.320027565015792,a
0.807548288603137,-0.136292867002575,1.97497846087335,a
-0.246709300817851,0.741775416790607,0.732827206284977,a
-0.033902632122339,-0.378585926482287,0.146775469124919,a
-0.123203723135207,0.417935922480614,0.220207907482852,a
-0.143258256682478,-0.347845694842094,0.182565411743288,a
-0.325199875202096,-0.065870295886255,0.321603772374519,a
0.34063703135809,0.293512538132727,0.434250371438472,a
0.575140924337605,0.91120355863394,1.8226531738109,a
0.817296899185673,0.450721163188483,2.20707223120153,a
0.721290590548853,0.517234411457811,1.82831178443905,a
-0.164138943396262,0.548749537348505,0.381950832957922,a
0.47622968268881,-0.813537544234567,1.34222746790086,a
0.574366592167817,0.736268304010033,1.53178196208523,a
0.122217480264615,0.979021279619326,1.00329400339416,a
0.534298966149682,-0.393188521451986,1.01102336908746,a
-0.74894482505348,0.25981604159053,1.75025942839094,a
0.370947100737468,0.697398205020757,0.899169511002773,a
-0.714575055308302,-0.508675645449368,1.79060344127992,a
-0.608899696674833,-0.586583831304709,1.45635711298022,a
0.594766479831019,-0.827212973713664,1.74552280047195,a
0.963944160999959,-0.973376807921352,3.73502744677691,a
0.242532618226084,0.751543169263217,0.741283347976999,a
0.248523886713854,0.590470072563187,0.533947273394856,a
-0.962138791641985,0.094301543303018,2.78602594421623,a
0.03256925243772,0.148891682437326,0.025351001712074,a
-0.179675562372119,-0.95782516590663,1.01427897158528,a
-0.125829504238494,0.924290621821233,0.901812345997397,a
0.80110925777193,-0.438252134830474,2.11739306234715,a
0.920375674818322,0.79662021418705,3.17587791404327,a
-0.046320470642225,-0.699095779091421,0.495171666344993,a
-0.425465295738795,0.230669415568888,0.596270532913193,a
-0.344776542535582,0.781906672415036,0.967990637215523,a
-0.386431925223497,0.666553939480393,0.892283052732646,a
-0.374316807268575,0.468208232372791,0.639558165472872,a
0.988485549420677,-0.264410649781573,3.00122403595841,a
-0.056640110566983,-0.039680087696028,0.011198815734685,a
0.450371661804417,0.324018274552358,0.713491743513303,a
-0.018722505304903,-0.870746177576702,0.759250502379113,a
0.859588895644108,0.162212486850709,2.24299209943426,a
0.982847329773967,-0.976476999982544,3.85147395242636,a
0.935399556581613,0.008681072914475,2.62499235238618,a
-0.962689075026764,0.85429276151691,3.51012688790785,a
0.174110978355118,-0.47706307853755,0.318533079255053,a
-0.78576338879265,0.16961266671175,1.8810407662098,a
0.736938748465049,0.172251988630939,1.65890690455501,a
-0.551030980461347,-0.140271083715034,0.930581401211171,a
0.81536649250487,-0.902524029478951,2.80901717508601,a
-0.77473375303662,-0.890304090763183,2.59327853831228,a
0.353314041893929,0.202106005680035,0.415339274130213,a
0.074171396701146,0.677187333844645,0.475086873385414,a
0.858630190320031,-0.644645456550738,2.62730517583855,a
-0.167045812399281,-0.824553737050396,0.763601775604182,a
0.388882562487118,0.316136209987357,0.553631045484811,a
0.142042538941948,0.22415692981347,0.110774577790625,a
-0.290359149377064,-0.835271697849555,0.950604116109396,a
0.172178778863868,-0.442837510776692,0.285041656624055,a
0.301517649184133,0.22671950395275,0.324140411781159,a
0.739656792155365,-0.679567417227579,2.10308838510206,a
-0.767507283632046,0.202196339957642,1.80808565117699,a
0.088555228137185,0.937845131336919,0.903079575663649,a
0.326217053768567,-0.516913545690666,0.586452312226829,a
0.840020770364526,0.770762196868584,2.71097904805312,a
-0.055022795807392,0.488822425489518,0.248029887836841,a
0.316236096093473,-0.675424176940558,0.756213624213152,a
0.252856461300856,-0.651291903337009,0.615990313417119,a
